market_id,last_price,recent_ma,recent_vol,recent_trend,recent_range,age_days,time_to_resolution_days,frac_life_elapsed,category,y,final_price,spread,mid_price,trades_5m,trades_15m,trades_60m,time_since_last_trade_minutes,up_move_ratio_tail,price_minus_ma,cum_buy_volume,cum_sell_volume,net_cum_order_flow,flow_ratio,trade_count_5m,buy_volume_5m,sell_volume_5m,net_order_flow_5m,avg_trade_size_5m,trade_count_15m,buy_volume_15m,sell_volume_15m,net_order_flow_15m,avg_trade_size_15m,trade_count_60m,buy_volume_60m,sell_volume_60m,net_order_flow_60m,avg_trade_size_60m,snapshot_offset_hours
698744,0.715,0.6970000000000001,0.008888194417315587,0.029999999999999916,0.03499999999999992,4.0,2.0,0.6666666666666666,,1,0.705,,0.715,0,0,1,59.416666666666664,0.22448979591836735,0.017999999999999905,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
698744,0.71,0.7071999999999999,0.008669486720677298,0.020000000000000018,0.03499999999999992,5.0,1.0,0.8333333333333334,,1,0.705,,0.71,0,0,1,59.416666666666664,0.14285714285714285,0.0028000000000000247,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
698744,0.71,0.7119,0.004678675026115839,0.010000000000000009,0.020000000000000018,5.5,0.5,0.9166666666666666,,1,0.705,,0.71,0,0,1,59.43333333333333,0.10204081632653061,-0.0019000000000000128,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
698744,0.71,0.7127,0.0031953090617340943,0.0,0.010000000000000009,5.75,0.25,0.9583333333333334,,1,0.705,,0.71,0,0,1,59.31666666666667,0.08163265306122448,-0.0027000000000000357,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
698744,0.71,0.7127,0.0031953090617340943,0.0,0.010000000000000009,5.875,0.125,0.9791666666666666,,1,0.705,,0.71,0,0,1,59.416666666666664,0.08163265306122448,-0.0027000000000000357,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
698744,0.71,0.7125999999999999,0.0033526109228480447,0.0,0.015000000000000013,5.958333333333333,0.041666666666666664,0.9930555555555555,,1,0.705,,0.71,0,0,1,59.36666666666667,0.10204081632653061,-0.0025999999999999357,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
698385,0.36,0.38349999999999995,0.06691225597751133,-0.13,0.19,4.0,2.0,0.6666666666666666,,1,0.315,,0.36,0,0,1,59.4,0.22448979591836735,-0.023499999999999965,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
698385,0.375,0.3500000000000001,0.013674794331177336,0.03999999999999998,0.06,5.0,1.0,0.8333333333333334,,1,0.315,,0.375,0,0,1,59.36666666666667,0.30612244897959184,0.02499999999999991,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
698385,0.385,0.36230000000000007,0.016799107119129887,0.06,0.07,5.5,0.5,0.9166666666666666,,1,0.315,,0.385,0,0,1,59.416666666666664,0.3877551020408163,0.022699999999999942,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
698385,0.365,0.3658999999999999,0.014922801345591933,0.020000000000000018,0.050000000000000044,5.75,0.25,0.9583333333333334,,1,0.315,,0.365,0,0,1,59.266666666666666,0.32653061224489793,-0.0008999999999999009,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
698385,0.38,0.3670999999999999,0.014215836239912176,0.03500000000000003,0.050000000000000044,5.875,0.125,0.9791666666666666,,1,0.315,,0.38,0,0,1,59.38333333333333,0.3673469387755102,0.012900000000000078,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
698385,0.36,0.36769999999999997,0.013791664149043086,0.0050000000000000044,0.050000000000000044,5.958333333333333,0.041666666666666664,0.9930555555555555,,1,0.315,,0.36,0,0,1,59.333333333333336,0.3469387755102041,-0.007699999999999985,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
696933,0.22,0.18520000000000003,0.020048940121612416,0.05499999999999999,0.08000000000000002,5.0,2.0,0.7142857142857143,,1,0.205,,0.22,0,0,1,59.43333333333333,0.14285714285714285,0.03479999999999997,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
696933,0.185,0.1942,0.015045265035884218,0.0050000000000000044,0.05500000000000002,6.0,1.0,0.8571428571428571,,1,0.205,,0.185,0,0,1,59.416666666666664,0.14285714285714285,-0.009200000000000014,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
696933,0.185,0.19130000000000003,0.014205984654363108,-0.010000000000000009,0.05000000000000002,6.5,0.5,0.9285714285714286,,1,0.205,,0.185,0,0,1,59.45,0.14285714285714285,-0.006300000000000028,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
696933,0.185,0.19000000000000003,0.014422205101855963,-0.010000000000000009,0.05000000000000002,6.75,0.25,0.9642857142857143,,1,0.205,,0.185,0,0,1,59.31666666666667,0.14285714285714285,-0.005000000000000032,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
696933,0.21,0.19150000000000003,0.016286497474902333,-0.015000000000000013,0.06,6.875,0.125,0.9821428571428571,,1,0.205,,0.21,0,0,1,59.43333333333333,0.14285714285714285,0.01849999999999996,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
696933,0.205,0.1907,0.015066851031320383,-0.020000000000000018,0.06,6.958333333333333,0.041666666666666664,0.994047619047619,,1,0.205,,0.205,0,0,1,59.36666666666667,0.14285714285714285,0.01429999999999998,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
698678,0.545,0.5506000000000001,0.009361623790774735,-0.019999999999999907,0.029999999999999916,4.0,2.0,0.6666666666666666,,1,0.565,,0.545,0,0,1,59.733333333333334,0.22448979591836735,-0.005600000000000049,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
698678,0.565,0.5496000000000001,0.0076707235643060315,0.009999999999999898,0.029999999999999916,5.0,1.0,0.8333333333333334,,1,0.565,,0.565,0,0,1,59.7,0.20408163265306123,0.015399999999999858,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
698678,0.565,0.5528000000000001,0.008494704232638102,0.019999999999999907,0.029999999999999916,5.5,0.5,0.9166666666666666,,1,0.565,,0.565,0,0,1,59.733333333333334,0.22448979591836735,0.012199999999999878,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
698678,0.565,0.5546000000000001,0.008879189152169219,0.019999999999999907,0.029999999999999916,5.75,0.25,0.9583333333333334,,1,0.565,,0.565,0,0,1,59.68333333333333,0.22448979591836735,0.010399999999999854,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
698678,0.575,0.5561,0.00907138357694125,0.039999999999999925,0.039999999999999925,5.875,0.125,0.9791666666666666,,1,0.565,,0.575,0,0,1,59.733333333333334,0.24489795918367346,0.018899999999999917,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
698678,0.575,0.5577000000000001,0.008729833904490931,0.039999999999999925,0.039999999999999925,5.958333333333333,0.041666666666666664,0.9930555555555555,,1,0.565,,0.575,0,0,1,59.68333333333333,0.24489795918367346,0.01729999999999987,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
698708,0.79,0.7802,0.004237924020083422,0.0050000000000000044,0.015000000000000013,4.0,2.0,0.6666666666666666,,1,0.775,,0.79,0,0,1,59.46666666666667,0.16326530612244897,0.009800000000000031,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
698708,0.775,0.7819999999999999,0.009055385138137424,0.0,0.030000000000000027,5.0,1.0,0.8333333333333334,,1,0.775,,0.775,0,0,1,59.45,0.1836734693877551,-0.006999999999999895,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
698708,0.775,0.7816,0.00924337600663308,0.0,0.030000000000000027,5.5,0.5,0.9166666666666666,,1,0.775,,0.775,0,0,1,59.46666666666667,0.10204081632653061,-0.006599999999999939,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
698708,0.77,0.7809000000000001,0.009883825170448949,-0.010000000000000009,0.030000000000000027,5.75,0.25,0.9583333333333334,,1,0.775,,0.77,0,0,1,59.333333333333336,0.10204081632653061,-0.010900000000000132,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
698708,0.77,0.7801,0.01046374693883602,-0.020000000000000018,0.030000000000000027,5.875,0.125,0.9791666666666666,,1,0.775,,0.77,0,0,1,59.43333333333333,0.10204081632653061,-0.010099999999999998,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
698708,0.77,0.7793000000000001,0.010440785411069426,-0.020000000000000018,0.030000000000000027,5.958333333333333,0.041666666666666664,0.9930555555555555,,1,0.775,,0.77,0,0,1,59.4,0.10204081632653061,-0.009300000000000086,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
684991,0.79,0.7811,0.005028916384272068,0.015000000000000013,0.015000000000000013,11.0,2.0,0.8461538461538461,,1,0.795,,0.79,0,0,1,59.916666666666664,0.12244897959183673,0.008900000000000019,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
684991,0.795,0.7874000000000001,0.0036386810797320534,0.010000000000000009,0.010000000000000009,12.0,1.0,0.9230769230769231,,1,0.795,,0.795,0,0,1,59.88333333333333,0.12244897959183673,0.00759999999999994,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
684991,0.795,0.7893000000000001,0.004360045871318332,0.010000000000000009,0.010000000000000009,12.5,0.5,0.9615384615384616,,1,0.795,,0.795,0,0,1,59.916666666666664,0.16326530612244897,0.005699999999999927,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
684991,0.795,0.7904000000000001,0.004454211490264022,0.010000000000000009,0.010000000000000009,12.75,0.25,0.9807692307692307,,1,0.795,,0.795,0,0,1,59.9,0.14285714285714285,0.0045999999999999375,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
684991,0.8,0.7911999999999999,0.004643274706497564,0.015000000000000013,0.015000000000000013,12.875,0.125,0.9903846153846154,,1,0.795,,0.8,0,0,1,59.916666666666664,0.16326530612244897,0.008800000000000141,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
684991,0.795,0.7915000000000001,0.004609772228646448,0.010000000000000009,0.015000000000000013,12.958333333333334,0.041666666666666664,0.9967948717948718,,1,0.795,,0.795,0,0,1,59.86666666666667,0.14285714285714285,0.0034999999999999476,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
696910,0.315,0.30589999999999995,0.014788170948430381,-0.025000000000000022,0.050000000000000044,5.0,2.0,0.7142857142857143,,1,0.405,,0.315,0,0,1,59.8,0.16326530612244897,0.009100000000000052,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
696910,0.415,0.3329999999999999,0.035355339059327376,0.125,0.125,6.0,1.0,0.8571428571428571,,1,0.405,,0.415,0,0,1,59.78333333333333,0.32653061224489793,0.08200000000000007,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
696910,0.415,0.3631,0.04528675302999763,0.11499999999999999,0.16500000000000004,6.5,0.5,0.9285714285714286,,1,0.405,,0.415,0,0,1,59.833333333333336,0.3469387755102041,0.0519,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
696910,0.405,0.37520000000000003,0.04260234735316822,0.09000000000000002,0.15500000000000003,6.75,0.25,0.9642857142857143,,1,0.405,,0.405,0,0,1,59.766666666666666,0.30612244897959184,0.029799999999999993,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
696910,0.405,0.38040000000000007,0.040172627496841674,0.09000000000000002,0.15500000000000003,6.875,0.125,0.9821428571428571,,1,0.405,,0.405,0,0,1,59.81666666666667,0.32653061224489793,0.024599999999999955,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
696910,0.405,0.38400000000000006,0.03813135192987523,0.09000000000000002,0.15500000000000003,6.958333333333333,0.041666666666666664,0.994047619047619,,1,0.405,,0.405,0,0,1,59.75,0.32653061224489793,0.020999999999999963,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
684983,0.89,0.8933,0.002758622844826747,-0.0050000000000000044,0.010000000000000009,11.0,2.0,0.8461538461538461,,1,0.895,,0.89,0,0,1,59.45,0.02040816326530612,-0.0032999999999999696,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
684983,0.895,0.8931000000000001,0.0028089143810376303,0.0,0.010000000000000009,12.0,1.0,0.9230769230769231,,1,0.895,,0.895,0,0,1,59.43333333333333,0.04081632653061224,0.0018999999999999018,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
684983,0.895,0.8937000000000002,0.002410394158638792,0.010000000000000009,0.010000000000000009,12.5,0.5,0.9615384615384616,,1,0.895,,0.895,0,0,1,59.45,0.04081632653061224,0.0012999999999998568,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
684983,0.89,0.8935,0.0025000000000000022,0.0,0.010000000000000009,12.75,0.25,0.9807692307692307,,1,0.895,,0.89,0,0,1,59.31666666666667,0.04081632653061224,-0.0034999999999999476,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
684983,0.89,0.8935,0.002500000000000002,0.0,0.010000000000000009,12.875,0.125,0.9903846153846154,,1,0.895,,0.89,0,0,1,59.43333333333333,0.04081632653061224,-0.0034999999999999476,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
684983,0.895,0.8936,0.0024576411454889035,0.0050000000000000044,0.010000000000000009,12.958333333333334,0.041666666666666664,0.9967948717948718,,1,0.895,,0.895,0,0,1,59.36666666666667,0.061224489795918366,0.0014000000000000679,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
696921,0.165,0.1502,0.017718916445426336,0.024999999999999994,0.05499999999999999,5.0,2.0,0.7142857142857143,,1,0.115,,0.165,0,0,1,59.68333333333333,0.1836734693877551,0.014800000000000008,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
696921,0.115,0.1454,0.02329892701392062,-0.015,0.06999999999999999,6.0,1.0,0.8571428571428571,,1,0.115,,0.115,0,0,1,59.68333333333333,0.20408163265306123,-0.030399999999999996,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
696921,0.115,0.13440000000000002,0.026146510283401113,-0.06999999999999999,0.09,6.5,0.5,0.9285714285714286,,1,0.115,,0.115,0,0,1,59.7,0.16326530612244897,-0.019400000000000014,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
696921,0.105,0.127,0.022538855339169293,-0.06999999999999999,0.07999999999999999,6.75,0.25,0.9642857142857143,,1,0.115,,0.105,0,0,1,59.61666666666667,0.14285714285714285,-0.022000000000000006,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
696921,0.115,0.12300000000000001,0.01939071942966532,-0.05,0.07,6.875,0.125,0.9821428571428571,,1,0.115,,0.115,0,0,1,59.68333333333333,0.16326530612244897,-0.008000000000000007,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
696921,0.115,0.12100000000000001,0.017435595774162694,-0.05,0.07,6.958333333333333,0.041666666666666664,0.994047619047619,,1,0.115,,0.115,0,0,1,59.65,0.16326530612244897,-0.006000000000000005,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
696905,0.59,0.6527000000000001,0.038822802577866536,-0.11499999999999999,0.17000000000000004,5.0,2.0,0.7142857142857143,,1,0.585,,0.59,0,0,1,59.45,0.14285714285714285,-0.06270000000000009,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
696905,0.57,0.6148,0.03668732751237138,-0.10000000000000009,0.1050000000000001,6.0,1.0,0.8571428571428571,,1,0.585,,0.57,0,0,1,59.43333333333333,0.16326530612244897,-0.04480000000000006,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
696905,0.565,0.5910000000000001,0.022759613353482103,-0.1050000000000001,0.1050000000000001,6.5,0.5,0.9285714285714286,,1,0.585,,0.565,0,0,1,59.46666666666667,0.1836734693877551,-0.026000000000000134,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
696905,0.555,0.5821999999999999,0.018252671037412578,-0.039999999999999925,0.08499999999999996,6.75,0.25,0.9642857142857143,,1,0.585,,0.555,0,0,1,59.333333333333336,0.16326530612244897,-0.02719999999999989,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
696905,0.555,0.5802,0.01894623973246406,-0.03499999999999992,0.08499999999999996,6.875,0.125,0.9821428571428571,,1,0.585,,0.555,0,0,1,59.43333333333333,0.1836734693877551,-0.0252,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
696905,0.57,0.5797000000000001,0.01901078641192941,-0.020000000000000018,0.08499999999999996,6.958333333333333,0.041666666666666664,0.994047619047619,,1,0.585,,0.57,0,0,1,59.38333333333333,0.20408163265306123,-0.009700000000000153,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
696925,0.315,0.23619999999999997,0.05383827634685196,0.0050000000000000044,0.165,5.0,2.0,0.7142857142857143,,1,0.275,,0.315,0,0,1,59.78333333333333,0.24489795918367346,0.07880000000000004,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
696925,0.235,0.25229999999999997,0.042393513654803365,-0.030000000000000027,0.13,6.0,1.0,0.8571428571428571,,1,0.275,,0.235,0,0,1,59.75,0.30612244897959184,-0.017299999999999982,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
696925,0.245,0.2554,0.03798473377555778,-0.0050000000000000044,0.12500000000000003,6.5,0.5,0.9285714285714286,,1,0.275,,0.245,0,0,1,59.8,0.30612244897959184,-0.01040000000000002,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
696925,0.255,0.2503,0.03467578405746581,-0.05499999999999999,0.12500000000000003,6.75,0.25,0.9642857142857143,,1,0.275,,0.255,0,0,1,59.733333333333334,0.2653061224489796,0.004699999999999982,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
696925,0.265,0.24760000000000001,0.03153157148002618,-0.02999999999999997,0.12500000000000003,6.875,0.125,0.9821428571428571,,1,0.275,,0.265,0,0,1,59.766666666666666,0.2857142857142857,0.0174,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
696925,0.265,0.24580000000000002,0.02895444698142239,-0.065,0.12500000000000003,6.958333333333333,0.041666666666666664,0.994047619047619,,1,0.275,,0.265,0,0,1,59.71666666666667,0.24489795918367346,0.019199999999999995,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
699208,0.485,0.48310000000000003,0.003726929030716848,-0.0050000000000000044,0.020000000000000018,4.0,2.0,0.6666666666666666,,1,0.465,,0.485,0,0,1,59.63333333333333,0.12244897959183673,0.0018999999999999573,99.40509300000001,0.0,99.40509300000001,1.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
699208,0.455,0.4758,0.010313098467482977,-0.02999999999999997,0.02999999999999997,5.0,1.0,0.8333333333333334,,1,0.465,,0.455,0,0,1,59.6,0.08163265306122448,-0.020799999999999985,296.40509299999997,0.0,296.40509299999997,1.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
699208,0.46,0.4704,0.011438531374263027,-0.019999999999999962,0.02999999999999997,5.5,0.5,0.9166666666666666,,1,0.465,,0.46,0,0,1,59.65,0.08163265306122448,-0.010399999999999965,299.405093,0.0,299.405093,1.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
699208,0.455,0.4675999999999999,0.011629273408085289,-0.024999999999999967,0.02999999999999997,5.75,0.25,0.9583333333333334,,1,0.465,,0.455,0,0,1,59.55,0.08163265306122448,-0.012599999999999889,373.873175,0.0,373.873175,1.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
699208,0.455,0.4660999999999999,0.011545128842936299,-0.024999999999999967,0.02999999999999997,5.875,0.125,0.9791666666666666,,1,0.465,,0.455,0,0,1,59.61666666666667,0.08163265306122448,-0.011099999999999888,373.873175,0.0,373.873175,1.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
699208,0.46,0.4652000000000001,0.011088733020503273,-0.024999999999999967,0.02999999999999997,5.958333333333333,0.041666666666666664,0.9930555555555555,,1,0.465,,0.46,0,0,1,59.56666666666667,0.08163265306122448,-0.0052000000000000934,415.53984,0.0,415.53984,1.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1,41.666665,0.0,41.666665,41.666665,1
659926,0.41,0.40090000000000003,0.009364293886887568,0.024999999999999967,0.02999999999999997,25.0,2.0,0.9259259259259259,,1,0.475,,0.41,0,0,1,59.53333333333333,0.16326530612244897,0.009099999999999941,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
659926,0.445,0.41409999999999997,0.014060227594174995,0.03999999999999998,0.05499999999999999,26.0,1.0,0.9629629629629629,,1,0.475,,0.445,0,0,1,59.516666666666666,0.10204081632653061,0.03090000000000004,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
659926,0.48,0.42419999999999997,0.019579581200832672,0.08499999999999996,0.08499999999999996,26.5,0.5,0.9814814814814815,,1,0.475,,0.48,0,0,1,59.53333333333333,0.20408163265306123,0.055800000000000016,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
659926,0.485,0.43360000000000004,0.024840289853381346,0.07500000000000001,0.07500000000000001,26.75,0.25,0.9907407407407407,,1,0.475,,0.485,0,0,1,59.45,0.20408163265306123,0.051399999999999946,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
659926,0.485,0.43810000000000004,0.026868010719068882,0.07500000000000001,0.07500000000000001,26.875,0.125,0.9953703703703703,,1,0.475,,0.485,0,0,1,59.516666666666666,0.20408163265306123,0.04689999999999994,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
659926,0.475,0.4408000000000001,0.027301282021179884,0.065,0.07500000000000001,26.958333333333332,0.041666666666666664,0.9984567901234568,,1,0.475,,0.475,0,0,1,59.516666666666666,0.20408163265306123,0.0341999999999999,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,1
696939,0.34,0.39109999999999995,0.04943976132628474,-0.12,0.135,5.0,2.0,0.7142857142857143,,1,0.305,,0.34,0,0,1,59.45,0.14285714285714285,-0.05109999999999992,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,48
696939,0.305,0.33159999999999995,0.026859635142719274,-0.04999999999999999,0.10000000000000003,6.0,1.0,0.8571428571428571,,1,0.305,,0.305,0,0,1,59.43333333333333,0.24489795918367346,-0.026599999999999957,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,24
696939,0.295,0.3157,0.017262966141425414,-0.05499999999999999,0.05499999999999999,6.5,0.5,0.9285714285714286,,1,0.305,,0.295,0,0,1,59.46666666666667,0.20408163265306123,-0.020699999999999996,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,12
696939,0.305,0.31059999999999993,0.01336562755728291,-0.030000000000000027,0.04500000000000004,6.75,0.25,0.9642857142857143,,1,0.305,,0.305,0,0,1,59.333333333333336,0.22448979591836735,-0.005599999999999938,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,6
696939,0.305,0.30879999999999996,0.011897898974188689,-0.025000000000000022,0.04500000000000004,6.875,0.125,0.9821428571428571,,1,0.305,,0.305,0,0,1,59.43333333333333,0.22448979591836735,-0.00379999999999997,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3
